"OPERATEUR";"CODE_EIC";"ANNEE";"FILIERE";"IRIS_CODE";"IRIS_LIBELLE";"ADRESSE";"NOM_COMMUNE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"34 AVENUE FRANKLIN ROOSEVELT";"SURESNES";"T";313.44763;15
"Enedis";"17X100A100A0001A";"2020";"E";"920730103";"République 2";"9 QUAI MARCEL DASSAULT";"SURESNES";"T";313.07779;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341001";"Acacias-Bannier-Groues";"RUE DU CHAMP DE MANOEUVRES";"ORLÉANS";"I";313.05578;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"71 ALLEE JEAN GIONO";"BORDEAUX";"T";312.47244;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380702";"Cimetière de l'Est";"137 RUE SAINT HELIER";"RENNES";"T";312.46756;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381201";"Les Hautes Chalais";"ZONE D AMENA CLEMENCEAU";"RENNES";"T";312.45342;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631003";"Saint-Bruno-Saint-Victor 3";"42 RUE GENERAL DE LARMINAT";"BORDEAUX";"T";312.43284;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380805";"Haut Quineleu";"23 RUE DE CHATILLON";"RENNES";"R";312.23324;154
"Enedis";"17X100A100A0001A";"2020";"E";"452340802";"Bourgogne-Saint-Vincent";"3 PLACE DU 6 JUIN 1944";"ORLÉANS";"T";311.91897;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370503";"Place d'Armes-Arsenal";"5 RUE COMMISSAIRE MORANDIN";"TOULON";"T";311.72911;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"RUE YVES GLOTIN";"BORDEAUX";"I";311.50392;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630701";"Villa Primerose Parc Bordelais-Caudéran 1";"162 AVENUE D EYSINES";"BORDEAUX";"R";311.14192;146
"Enedis";"17X100A100A0001A";"2020";"E";"330630202";"Bacalan 2";"RUE DE NEW YORK";"BORDEAUX";"I";310.753;1
"Enedis";"17X100A100A0001A";"2020";"E";"83137XXXX";"Iris fictif de la commune Toulon";"AVENUE NICOLAS FABRI DE PEIRESC";"TOULON";"T";310.2864;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630202";"Bacalan 2";"10 RUE HENRI SALMIDE";"BORDEAUX";"T";310.15192;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370802";"Aguillon";"39 IMPASSE DE LA RESISTANCE";"TOULON";"T";309.74963;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341201";"Saint-Laurent-Sanitas";"31 RUE DU FAUBOURG MADELEINE";"ORLÉANS";"R";309.01584;74
"Enedis";"17X100A100A0001A";"2020";"E";"330630609";"Saint-Seurin-Fondaudège 9";"10 RUE CAPDEVILLE";"BORDEAUX";"R";308.92607;57
"Enedis";"17X100A100A0001A";"2020";"E";"330630706";"Villa Primerose Parc Bordelais-Caudéran 6";"170 RUE PASTEUR";"BORDEAUX";"R";308.62635;60
"Enedis";"17X100A100A0001A";"2020";"E";"330631301";"Gare Saint-Jean 1";"RUE CARLE VERNET";"BORDEAUX";"I";308.46989;5
"Enedis";"17X100A100A0001A";"2020";"E";"831370103";"Le Temple";"BOULEVARD LOUIS PICON";"TOULON";"T";307.738;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340801";"Bourgogne-Pasteur";"6 RUE JULES LEMAITRE";"ORLÉANS";"T";307.215;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"25 RUE LAJAUNIE";"BORDEAUX";"T";306.9873;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370505";"Haute Ville-Place Liberté";"14 PLACE DE LA LIBERTE";"TOULON";"T";306.91159;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370306";"Les Pomets-Saint Pierre-Les Moulins";"276 CHEMIN DE LA MARTELLE";"TOULON";"R";306.90266;126
"Enedis";"17X100A100A0001A";"2020";"E";"452341501";"Les Roses";"66 RUE BASSE MOUILLERE";"ORLÉANS";"T";306.24933;1
"Enedis";"17X100A100A0001A";"2020";"E";"83137XXXX";"Iris fictif de la commune Toulon";"NANS";"TOULON";"I";305.867;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"2 AVENUE DU BOIS LABBE";"RENNES";"T";305.51538;2
"Enedis";"17X100A100A0001A";"2020";"E";"920730106";"Plateau Nord 2";"RUE DE LA LIBERTE";"SURESNES";"T";305.452;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370312";"Pont du Las II";"75 RUE LACORDAIRE";"TOULON";"R";305.16803;65
"Enedis";"17X100A100A0001A";"2020";"E";"352380204";"Paris Ouest Martenot";"17 RUE MARTENOT";"RENNES";"T";305.14284;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630507";"Hôtel de Ville-Quinconces 7";;"BORDEAUX";"T";304.96755;3
"Enedis";"17X100A100A0001A";"2020";"E";"352380507";"Morbihan Est";"52 ALLEE DE QUIBERON";"RENNES";"R";304.68699;53
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"RUE DU COMMANDANT ANJOT";"RENNES";"T";304.54148;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631207";"Nansouty 7";"56 RUE CASEMAJOR";"BORDEAUX";"T";303.908;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380308";"Z.A. Ouest";"RUE NIKOLA TESLA";"RENNES";"T";303.39475;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631108";"Capucins-Victoire 8";"10 COURS BARBEY";"BORDEAUX";"R";303.30097;53
"Enedis";"17X100A100A0001A";"2020";"E";"831370906";"Beaulieu";"325 RUE DE NICE";"TOULON";"R";303.07696;119
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"RUE BADIE";"BORDEAUX";"T";302.703;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630702";"Villa Primerose Parc Bordelais-Caudéran 2";"353 BOULEVARD DU PRESIDENT WILSON";"BORDEAUX";"T";302.48308;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"AVENUE DES 3 CARDINAUX";"BORDEAUX";"T";301.46625;5
"Enedis";"17X100A100A0001A";"2020";"E";"831370608";"Dutasta-Mayol";"RUE SAINT BERNARD";"TOULON";"T";301.38591;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630313";"Chartrons-Grand Parc 13";"23 COURS LOUIS FARGUE";"BORDEAUX";"R";301.01256;58
"Enedis";"17X100A100A0001A";"2020";"E";"831370402";"Sainte-Anne";"267 BOULEVARD DOCTEUR CHARLES BARNIER";"TOULON";"R";300.86134;80
"Enedis";"17X100A100A0001A";"2020";"E";"831370306";"Les Pomets-Saint Pierre-Les Moulins";"ROUTE DU BAOU";"TOULON";"T";300.709;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631003";"Saint-Bruno-Saint-Victor 3";"190 RUE LECOCQ";"BORDEAUX";"T";300.22196;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370701";"Vert Coteau";"590 RUE DOCTEUR BARROIS";"TOULON";"R";300.17053;108
"Enedis";"17X100A100A0001A";"2020";"E";"330630501";"Hôtel de Ville-Quinconces 1";"17 RUE DU HA";"BORDEAUX";"R";300.14787;50
"Enedis";"17X100A100A0001A";"2020";"E";"831370808";"La Serinette-Le Cap Brun";"3076 AVENUE DE LA RESISTANCE";"TOULON";"R";299.56933;58
"Enedis";"17X100A100A0001A";"2020";"E";"330631108";"Capucins-Victoire 8";"10 COURS BARBEY";"BORDEAUX";"T";299.47521;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630608";"Saint-Seurin-Fondaudège 8";"96 RUE CHEVALIER";"BORDEAUX";"R";299.16996;59
"Enedis";"17X100A100A0001A";"2020";"E";"831370503";"Place d'Armes-Arsenal";"PLACE GABRIEL PERI";"TOULON";"T";299.03445;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380203";"Jean Macé";"46 RUE JEAN GUEHENNO";"RENNES";"T";298.771;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370902";"Sainte-Musse I";"503 RUE ANDRE BLONDEL";"TOULON";"R";298.12242;70
"Enedis";"17X100A100A0001A";"2020";"E";"452340101";"Bourgogne-Saint-Aignan-Saint-Euverte";"QUAI DU FORT ALLEAUME";"ORLÉANS";"T";298.05;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630103";"Le Lac 3";"19 RUE FRANCOIS ROGANEAU";"BORDEAUX";"R";297.70279;170
"Enedis";"17X100A100A0001A";"2020";"E";"330630103";"Le Lac 3";"RUE DES LENDEMAINS";"BORDEAUX";"T";297.63989;3
"Enedis";"17X100A100A0001A";"2020";"E";"330631202";"Nansouty 2";"197 RUE SAINT GENES";"BORDEAUX";"R";297.25156;58
"Enedis";"17X100A100A0001A";"2020";"E";"352380109";"Vieux Saint-Étienne";"3 RUE DE L HOTEL DIEU";"RENNES";"T";297.116;1
"Enedis";"17X100A100A0001A";"2020";"E";"920730114";"République 1";"13 RUE PIERRE DUPONT";"SURESNES";"R";296.12848;112
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"276 RUE DE CHATEAUGIRON";"RENNES";"T";295.94141;4
"Enedis";"17X100A100A0001A";"2020";"E";"831370308";"Dardennes-Ubac";"104 CHEMIN DE LA CARRAIRE";"TOULON";"R";295.91662;36
"Enedis";"17X100A100A0001A";"2020";"E";"330631202";"Nansouty 2";"52 RUE DES TREUILS";"BORDEAUX";"T";295.90693;2
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"4 B RUE HONORE D ESTIENNE D ORVES";"SURESNES";"T";295.74109;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"PARC DES EXPOSITIONS";"BORDEAUX";"I";295.53483;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341204";"Beaumont-Vauquois";"RUE LEON DELAGRANGE";"ORLÉANS";"T";294.925;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380601";"Parc de Maurepas";"40 BOULEVARD CHARLES PEGUY";"RENNES";"T";294.56978;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"RUE DURMONT DURVILLE";"BORDEAUX";"I";294.30195;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380302";"Rue de Brest Ouest";"45 RUE DE BREST";"RENNES";"T";294.24226;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630405";"La Bastide 5";"115 QUAI DE LA SOUYS";"BORDEAUX";"I";293.75245;5
"Enedis";"17X100A100A0001A";"2020";"E";"352380101";"Cathédrale";"PLACE DES LICES";"RENNES";"T";293.16582;3
"Enedis";"17X100A100A0001A";"2020";"E";"452342101";"Sapins-Poincaré Est";"RUE HENRI POINCARE";"ORLÉANS";"T";293.154;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"RUE DE LA FAIENCERIE";"BORDEAUX";"I";292.96549;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630504";"Hôtel de Ville-Quinconces 4";"94 RUE SAINTE CATHERINE";"BORDEAUX";"T";292.87052;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380307";"Champeaux";"2 A RUE DU BOURG NOUVEAU";"RENNES";"T";292.63819;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370907";"Sainte-Musse III";"AVENUE DE CLARET";"TOULON";"T";292.1354;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370308";"Dardennes-Ubac";"579 CHEMIN DE LA CARRAIRE";"TOULON";"R";292.10033;30
"Enedis";"17X100A100A0001A";"2020";"E";"452340102";"Bourgogne-Préfecture";"3 RUE JEAN CALVIN";"ORLÉANS";"T";290.973;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340803";"Gare-Munster";"5 AVENUE DE MUNSTER";"ORLÉANS";"R";290.90778;105
"Enedis";"17X100A100A0001A";"2020";"E";"330630306";"Chartrons-Grand Parc 6";"220 RUE MANDRON";"BORDEAUX";"T";290.87476;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";;"RENNES";"T";290.47853;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630506";"Hôtel de Ville-Quinconces 6";"14 RUE FONDAUDEGE";"BORDEAUX";"R";290.45535;59
"Enedis";"17X100A100A0001A";"2020";"E";"452340102";"Bourgogne-Préfecture";"RUE SAINT ELOI";"ORLÉANS";"T";290.428;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380905";"La Prévalaye";"ROUTE DE SAINTE FOIX";"RENNES";"T";290.1407;3
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"3 RUE LEDRU ROLLIN";"SURESNES";"T";290.12191;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380805";"Haut Quineleu";"IMMEUBLE GARE SUD";"RENNES";"T";289.8643;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630403";"La Bastide 3";"330 AVENUE THIERS";"BORDEAUX";"T";289.72904;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341103";"Bannier-Coligny";"114 B RUE DE COULMIERS";"ORLÉANS";"T";289.19145;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370505";"Haute Ville-Place Liberté";"BOULEVARD DE STRASBOURG";"TOULON";"T";289.01872;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631304";"Gare Saint-Jean 4";"28 RUE DE TAUZIA";"BORDEAUX";"T";288.74209;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631304";"Gare Saint-Jean 4";"2 RUE JEAN DESCAS";"BORDEAUX";"T";288.60862;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630401";"La Bastide 1";"AVENUE THIERS";"BORDEAUX";"I";288.144;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370608";"Dutasta-Mayol";"ZONE D AMENA BESAGNE DUTASTA";"TOULON";"T";288.05146;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340802";"Bourgogne-Saint-Vincent";"9 PLACE DU 6 JUIN 1944";"ORLÉANS";"T";288.04783;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630302";"Chartrons-Grand Parc 2";"17 QUAI DES CHARTRONS";"BORDEAUX";"T";287.94238;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381001";"Pontchaillou";"199 BOULEVARD ST JEAN BAPTISTE DE LA SALLE";"RENNES";"R";287.83872;136
"Enedis";"17X100A100A0001A";"2020";"E";"920730115";"Carnot Gambetta 3";"123 RUE GAMBETTA";"SURESNES";"T";287.80769;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630302";"Chartrons-Grand Parc 2";"QUAI DES CHARTRONS";"BORDEAUX";"T";287.21366;3
"Enedis";"17X100A100A0001A";"2020";"E";"330631004";"Saint-Bruno-Saint-Victor 4";"21 IMPASSE SAINTE URSULE";"BORDEAUX";"R";287.12527;69
"Enedis";"17X100A100A0001A";"2020";"E";"352380603";"Le Gallet-Les Longs Champs Nord";"RUE DU CLOS COURTEL";"RENNES";"T";286.62324;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380105";"Liberté Champ de Mars";"27 A BOULEVARD MAGENTA";"RENNES";"T";286.20991;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370907";"Sainte-Musse III";"1331 BOULEVARD DES ARMARIS";"TOULON";"R";286.10061;74
"Enedis";"17X100A100A0001A";"2020";"E";"352380705";"La Poterie Sud";"14 CHEMIN DE RONDE";"RENNES";"T";285.955;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630313";"Chartrons-Grand Parc 13";"135 COURS DU MEDOC";"BORDEAUX";"R";285.10566;45
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"COURS DE QUEBEC";"BORDEAUX";"T";284.80558;2
"Enedis";"17X100A100A0001A";"2020";"E";"330631004";"Saint-Bruno-Saint-Victor 4";"95 RUE DU TONDU";"BORDEAUX";"R";284.61649;74
"Enedis";"17X100A100A0001A";"2020";"E";"330631202";"Nansouty 2";"9 RUE DE SEGUR";"BORDEAUX";"T";284.576;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630301";"Chartrons-Grand Parc 1";"16 RUE DE LA FAIENCERIE";"BORDEAUX";"T";284.12171;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"4 RUE BEAUBADAT";"BORDEAUX";"R";283.95834;97
"Enedis";"17X100A100A0001A";"2020";"E";"920730101";"Bas de Suresnes 1";"2 RUE DU PORT AUX VINS";"SURESNES";"T";283.95642;6
"Enedis";"17X100A100A0001A";"2020";"E";"330631304";"Gare Saint-Jean 4";"60 RUE EUGENE LE ROY";"BORDEAUX";"T";283.735;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380104";"Parcheminerie Toussaints";"38 RUE VASSELOT";"RENNES";"T";283.15685;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370404";"Valbourdin";"138 AVENUE GENERAL HENRI JOSE GOURAUD";"TOULON";"R";283.04096;93
"Enedis";"17X100A100A0001A";"2020";"E";"330630901";"Saint-Augustin 1";"20 RUE DES CARMES";"BORDEAUX";"I";282.89081;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370203";"L'Escaillon";"309 CHEMIN BELLE VISTO";"TOULON";"T";282.76153;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340201";"Martroi-Cathédrale";"2 RUE DES ANGLAISES";"ORLÉANS";"T";282.615;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341801";"2002";"1 AVENUE MONTESQUIEU";"ORLÉANS";"T";282.60996;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631105";"Capucins-Victoire 5";"62 COURS DE LA MARNE";"BORDEAUX";"I";282.58043;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370204";"La Beaucaire";"BOULEVARD DES COLLINES";"TOULON";"T";282.53946;3
"Enedis";"17X100A100A0001A";"2020";"E";"330630602";"Saint-Seurin-Fondaudège 2";"4 PLACE LONGCHAMPS";"BORDEAUX";"T";282.32011;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381203";"Canada";"20 RUE DU BOSPHORE";"RENNES";"T";282.20333;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630601";"Saint-Seurin-Fondaudège 1";"100 RUE DE LASEPPE";"BORDEAUX";"R";282.13327;67
"Enedis";"17X100A100A0001A";"2020";"E";"330630501";"Hôtel de Ville-Quinconces 1";"129 COURS VICTOR HUGO";"BORDEAUX";"T";281.97746;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380806";"Margueritte";"RUE PAUL FEVAL";"RENNES";"T";281.94822;3
"Enedis";"17X100A100A0001A";"2020";"E";"452340502";"Argonne Sud-Jean Zay";"56 RUE DE BELLEBAT";"ORLÉANS";"T";281.727;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631003";"Saint-Bruno-Saint-Victor 3";"46 RUE GENERAL DE LARMINAT";"BORDEAUX";"T";281.59683;2
"Enedis";"17X100A100A0001A";"2020";"E";"452340201";"Martroi-Cathédrale";"37 RUE DE LA REPUBLIQUE";"ORLÉANS";"T";281.52191;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"AVENUE DE NONTRASTE";"BORDEAUX";"T";281.46493;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630704";"Villa Primerose Parc Bordelais-Caudéran 4";"30 RUE KLEBER";"BORDEAUX";"T";281.45217;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630703";"Villa Primerose Parc Bordelais-Caudéran 3";"40 RUE DE L ECOLE NORMALE";"BORDEAUX";"R";281.39774;77
"Enedis";"17X100A100A0001A";"2020";"E";"831370402";"Sainte-Anne";"177 BOULEVARD DOCTEUR CHARLES BARNIER";"TOULON";"T";281.30251;3
"Enedis";"17X100A100A0001A";"2020";"E";"831370612";"La Rode";"330 RUE JEAN PHILIPPE RAMEAU";"TOULON";"R";281.26909;136
"Enedis";"17X100A100A0001A";"2020";"E";"352380704";"Z.A. Sud Est";"13 RUE DU BREIL";"RENNES";"T";280.858;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630303";"Chartrons-Grand Parc 3";"51 RUE DE LEYBARDIE";"BORDEAUX";"R";280.81892;55
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"AVENUE DE PERNON";"BORDEAUX";"T";280.817;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630901";"Saint-Augustin 1";"40 RUE DU FILS";"BORDEAUX";"T";280.61451;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340802";"Bourgogne-Saint-Vincent";"7 C RUE DE LA MANUFACTURE";"ORLÉANS";"R";280.5326;45
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"31 AVENUE DU DOCTEUR SABATINO SCHINAZI";"BORDEAUX";"T";280.49807;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630101";"Le Lac 1";"ZONE D AMENA GINKO";"BORDEAUX";"T";280.428;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370801";"Aguillon-Petit Bois";"502 CHEMIN DE LA CALADE";"TOULON";"R";280.21941;48
"Enedis";"17X100A100A0001A";"2020";"E";"330630204";"Bacalan 4";"6 RUE ACHARD";"BORDEAUX";"T";280.12024;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370601";"Lamalgue";"455 BOULEVARD JULES MICHELET";"TOULON";"T";279.71978;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"1 RUE ANDRE ET YVONNE MEYNIER";"RENNES";"T";279.54004;2
"Enedis";"17X100A100A0001A";"2020";"E";"452341703";"Ouest-Corne de Cerf-Guignegault";"26 AVENUE DE SAINT MESMIN";"ORLÉANS";"T";279.49625;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341202";"Écale-Rives de Loire";"7 PLACE DE L EUROPE";"ORLÉANS";"R";279.37043;109
"Enedis";"17X100A100A0001A";"2020";"E";"920730102";"Carnot Gambetta 1";"19 RUE GAMBETTA";"SURESNES";"R";278.56999;51
"Enedis";"17X100A100A0001A";"2020";"E";"831370504";"Haute Ville-La Gare";"16 AVENUE VAUBAN";"TOULON";"T";278.20977;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381207";"Les Champs Manceaux";"SQUARE SARAH BERNHARDT";"RENNES";"T";277.97763;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630706";"Villa Primerose Parc Bordelais-Caudéran 6";"207 RUE PASTEUR";"BORDEAUX";"T";277.6408;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630601";"Saint-Seurin-Fondaudège 1";"5 IMPASSE FABREGUETTE";"BORDEAUX";"T";277.13105;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630309";"Chartrons-Grand Parc 9";"6 QUAI DES CHARTRONS";"BORDEAUX";"T";276.77979;1
"Enedis";"17X100A100A0001A";"2020";"E";"330630302";"Chartrons-Grand Parc 2";"17 QUAI DE BACALAN";"BORDEAUX";"T";276.77468;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370809";"La Barre";"410 CHEMIN DE LA BARRE";"TOULON";"T";276.22624;2
"Enedis";"17X100A100A0001A";"2020";"E";"920730114";"République 1";"71 RUE JEAN JACQUES ROUSSEAU";"SURESNES";"R";275.7839;40
"Enedis";"17X100A100A0001A";"2020";"E";"330630204";"Bacalan 4";"RUE JOSEPH BRUNET";"BORDEAUX";"T";275.48387;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340801";"Bourgogne-Pasteur";"56 BOULEVARD ALEXANDRE MARTIN";"ORLÉANS";"R";275.4618;39
"Enedis";"17X100A100A0001A";"2020";"E";"330630201";"Bacalan 1";"48 AVENUE DE LABARDE";"BORDEAUX";"R";275.38158;72
"Enedis";"17X100A100A0001A";"2020";"E";"452341203";"Faubourg Saint-Jean";"89 RUE DU FAUBOURG SAINT JEAN";"ORLÉANS";"T";274.96385;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380704";"Z.A. Sud Est";"1 RUE DU BREIL";"RENNES";"T";274.84684;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370809";"La Barre";"108 CHEMIN DE LA CHARTREUSE";"TOULON";"R";274.72362;154
"Enedis";"17X100A100A0001A";"2020";"E";"352380402";"Cimetière du Nord";"28 CANAL SAINT MARTIN";"RENNES";"T";274.52625;1
"Enedis";"17X100A100A0001A";"2020";"E";"452341101";"Sonis-Saint-Jean";"5 Q BOULEVARD ROCHEPLATTE";"ORLÉANS";"R";274.23957;64
"Enedis";"17X100A100A0001A";"2020";"E";"330630803";"Lestonnat-Monséjour 3";"18 RUE DELMESTRE";"BORDEAUX";"R";274.21845;60
"Enedis";"17X100A100A0001A";"2020";"E";"352380308";"Z.A. Ouest";"5 RUE LEON BERTHAULT";"RENNES";"T";274.14586;1
"Enedis";"17X100A100A0001A";"2020";"E";"831370501";"Le Port";"RUE DES BONNETIERES";"TOULON";"T";274.13585;2
"Enedis";"17X100A100A0001A";"2020";"E";"352381007";"Beauregard";"AVENUE ANDRE MUSSAT";"RENNES";"T";273.75111;2
"Enedis";"17X100A100A0001A";"2020";"E";"452341103";"Bannier-Coligny";"ZONE D AMENA COLIGNY ILOT G";"ORLÉANS";"T";273.65984;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380308";"Z.A. Ouest";"28 RUE MANOIR DE SERVIGNE";"RENNES";"I";273.47884;1
"Enedis";"17X100A100A0001A";"2020";"E";"352381205";"Les Olympiades";"7 RUE DE BELGIQUE";"RENNES";"R";273.30737;52
"Enedis";"17X100A100A0001A";"2020";"E";"330630503";"Hôtel de Ville-Quinconces 3";"28 COURS DE L INTENDANCE";"BORDEAUX";"T";272.95761;2
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"17 AVENUE DES FRANCAIS LIBRES";"RENNES";"T";272.52118;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631301";"Gare Saint-Jean 1";"41 RUE SARRETTE";"BORDEAUX";"R";272.43223;173
"Enedis";"17X100A100A0001A";"2020";"E";"352380605";"Campus de Beaulieu";"3 ALLEE DE BEAULIEU";"RENNES";"T";271.86678;2
"Enedis";"17X100A100A0001A";"2020";"E";"831370803";"Saint-Jean du Var II";"282 BOULEVARD LEON BOURGEOIS";"TOULON";"R";271.68889;114
"Enedis";"17X100A100A0001A";"2020";"E";"352380207";"Saint-Hélier";"27 AVENUE JEAN JANVIER";"RENNES";"T";270.99734;1
"Enedis";"17X100A100A0001A";"2020";"E";"352380201";"Jules Ferry";"4 RUE SAINT MARTIN";"RENNES";"R";270.83238;93
"Enedis";"17X100A100A0001A";"2020";"E";"831370304";"Les Routes II";"686 RUE ANTOINE GROIGNARD";"TOULON";"R";270.78385;39
"Enedis";"17X100A100A0001A";"2020";"E";"330630405";"La Bastide 5";"RUE HENRI DUNANT";"BORDEAUX";"T";270.25263;1
"Enedis";"17X100A100A0001A";"2020";"E";"452340103";"Bourgogne-Châtelet";"PLACE DU CHATELET";"ORLÉANS";"I";270.20576;1
"Enedis";"17X100A100A0001A";"2020";"E";"330631202";"Nansouty 2";"17 RUE DE BUDOS";"BORDEAUX";"T";269.59323;2
"Enedis";"17X100A100A0001A";"2020";"E";"330630802";"Lestonnat-Monséjour 2";"35 RUE JUDE";"BORDEAUX";"R";269.41438;50
"Enedis";"17X100A100A0001A";"2020";"E";"352380704";"Z.A. Sud Est";"1 RUE DE LA TREMBLAIE";"RENNES";"I";269.1056;2
